job_id,consum_id,quantity_used
JB_ID10019,C_ID1048,5
JB_ID11201,C_ID1010,1
JB_ID11339,C_ID1016,7
JB_ID10708,C_ID1035,4
JB_ID10072,C_ID1017,2
JB_ID10510,C_ID1044,5
JB_ID10869,C_ID1027,4
JB_ID10132,C_ID1014,7
JB_ID10839,C_ID1019,1
JB_ID10738,C_ID1009,6
JB_ID11281,C_ID1033,5
JB_ID10783,C_ID1011,6
JB_ID10075,C_ID1046,7
JB_ID10097,C_ID1019,5
JB_ID10119,C_ID1040,4
JB_ID10115,C_ID1030,1
JB_ID10993,C_ID1039,3
JB_ID10997,C_ID1003,3
JB_ID10393,C_ID1036,2
JB_ID10937,C_ID1042,5
JB_ID11393,C_ID1010,1
JB_ID10686,C_ID1023,6
JB_ID10759,C_ID1002,5
JB_ID11487,C_ID1033,7
JB_ID10456,C_ID1022,7
JB_ID10135,C_ID1016,2
JB_ID10546,C_ID1030,1
JB_ID10096,C_ID1016,1
JB_ID10821,C_ID1036,7
JB_ID10370,C_ID1048,4
JB_ID10228,C_ID1031,1
JB_ID11401,C_ID1002,2
JB_ID10410,C_ID1048,6
JB_ID11233,C_ID1011,3
JB_ID10456,C_ID1045,4
JB_ID10730,C_ID1043,3
JB_ID10376,C_ID1040,6
JB_ID10363,C_ID1051,5
JB_ID10161,C_ID1035,2
JB_ID11429,C_ID1017,1
JB_ID10047,C_ID1035,2
JB_ID10344,C_ID1037,6
JB_ID11394,C_ID1021,1
JB_ID10532,C_ID1024,1
JB_ID10903,C_ID1020,7
JB_ID10573,C_ID1020,4
JB_ID11397,C_ID1009,6
JB_ID10352,C_ID1015,1
JB_ID10389,C_ID1005,4
JB_ID10388,C_ID1002,4
JB_ID10680,C_ID1048,2
JB_ID11263,C_ID1016,3
JB_ID10807,C_ID1050,7
JB_ID10905,C_ID1021,7
JB_ID10847,C_ID1011,3
JB_ID10413,C_ID1017,6
JB_ID11118,C_ID1027,5
JB_ID10862,C_ID1014,1
JB_ID11459,C_ID1032,6
JB_ID10201,C_ID1005,2
JB_ID11397,C_ID1014,7
JB_ID10877,C_ID1027,2
JB_ID11136,C_ID1046,7
JB_ID10733,C_ID1033,3
JB_ID10459,C_ID1026,3
JB_ID10654,C_ID1045,5
JB_ID11252,C_ID1017,2
JB_ID10349,C_ID1005,1
JB_ID11099,C_ID1010,1
JB_ID10560,C_ID1002,7
JB_ID11014,C_ID1049,4
JB_ID10685,C_ID1038,1
JB_ID10191,C_ID1048,2
JB_ID11157,C_ID1027,4
JB_ID10583,C_ID1028,5
JB_ID11180,C_ID1005,3
JB_ID11318,C_ID1027,2
JB_ID11329,C_ID1033,7
JB_ID10909,C_ID1007,5
JB_ID10959,C_ID1050,6
JB_ID11064,C_ID1009,6
JB_ID10305,C_ID1023,1
JB_ID11339,C_ID1026,3
JB_ID11141,C_ID1031,1
JB_ID10371,C_ID1013,6
JB_ID10251,C_ID1043,2
JB_ID11484,C_ID1018,7
JB_ID11482,C_ID1039,3
JB_ID10590,C_ID1002,5
JB_ID10579,C_ID1026,5
JB_ID10055,C_ID1035,2
JB_ID11333,C_ID1026,3
JB_ID10121,C_ID1023,6
JB_ID10828,C_ID1044,7
JB_ID10062,C_ID1005,2
JB_ID11288,C_ID1009,5
JB_ID10854,C_ID1011,6
JB_ID10241,C_ID1026,5
JB_ID10953,C_ID1046,7
JB_ID11439,C_ID1012,3
JB_ID11375,C_ID1026,4
JB_ID10521,C_ID1020,7
JB_ID11500,C_ID1016,2
JB_ID11360,C_ID1040,7
JB_ID11248,C_ID1041,2
JB_ID10784,C_ID1022,2
JB_ID10119,C_ID1005,3
JB_ID11323,C_ID1037,2
JB_ID11146,C_ID1049,6
JB_ID11452,C_ID1038,6
JB_ID10005,C_ID1044,7
JB_ID10960,C_ID1047,5
JB_ID10721,C_ID1028,2
JB_ID10433,C_ID1003,7
JB_ID10484,C_ID1036,4
JB_ID11139,C_ID1016,2
JB_ID10601,C_ID1050,7
JB_ID11297,C_ID1012,1
JB_ID10112,C_ID1021,3
JB_ID10183,C_ID1026,5
JB_ID10662,C_ID1030,1
JB_ID11461,C_ID1019,7
JB_ID10998,C_ID1009,6
JB_ID10128,C_ID1050,4
JB_ID10872,C_ID1043,1
JB_ID11148,C_ID1051,3
JB_ID11032,C_ID1026,7
JB_ID10586,C_ID1020,6
JB_ID11253,C_ID1046,5
JB_ID10839,C_ID1037,1
JB_ID11092,C_ID1026,1
JB_ID10989,C_ID1024,2
JB_ID11349,C_ID1009,6
JB_ID11244,C_ID1045,1
JB_ID10549,C_ID1030,5
JB_ID10460,C_ID1027,2
JB_ID11469,C_ID1024,7
JB_ID10323,C_ID1006,1
JB_ID11420,C_ID1029,2
JB_ID10594,C_ID1004,4
JB_ID10389,C_ID1050,3
JB_ID11098,C_ID1019,7
JB_ID10628,C_ID1012,1
JB_ID10015,C_ID1011,5
JB_ID11067,C_ID1030,5
JB_ID11208,C_ID1037,2
JB_ID10484,C_ID1018,3
JB_ID10396,C_ID1051,3
JB_ID10917,C_ID1046,5
JB_ID10476,C_ID1031,1
JB_ID10872,C_ID1014,4
JB_ID10055,C_ID1005,3
JB_ID10636,C_ID1017,3
JB_ID11382,C_ID1024,2
JB_ID10856,C_ID1017,3
JB_ID10088,C_ID1021,2
JB_ID10028,C_ID1034,7
JB_ID10870,C_ID1043,5
JB_ID10620,C_ID1009,3
JB_ID11208,C_ID1042,4
JB_ID10127,C_ID1014,3
JB_ID10825,C_ID1014,4
JB_ID11438,C_ID1047,1
JB_ID10611,C_ID1015,1
JB_ID10004,C_ID1041,4
JB_ID11190,C_ID1010,1
JB_ID10623,C_ID1018,3
JB_ID10500,C_ID1018,4
JB_ID10721,C_ID1042,6
JB_ID10030,C_ID1023,2
JB_ID10198,C_ID1040,6
JB_ID11187,C_ID1025,3
JB_ID10087,C_ID1010,1
JB_ID10205,C_ID1003,7
JB_ID11148,C_ID1005,3
JB_ID10214,C_ID1027,4
JB_ID11106,C_ID1022,2
JB_ID10477,C_ID1018,6
JB_ID11338,C_ID1033,2
JB_ID10722,C_ID1051,7
JB_ID10893,C_ID1041,7
JB_ID11464,C_ID1024,5
JB_ID10193,C_ID1034,6
JB_ID10922,C_ID1041,1
JB_ID10796,C_ID1034,7
JB_ID10052,C_ID1004,3
JB_ID11493,C_ID1042,7
JB_ID10516,C_ID1002,4
JB_ID11085,C_ID1023,7
JB_ID10997,C_ID1051,6
JB_ID11069,C_ID1016,3
JB_ID10835,C_ID1030,4
JB_ID10216,C_ID1036,5
JB_ID11353,C_ID1038,5
JB_ID11378,C_ID1046,7
JB_ID10008,C_ID1010,1
JB_ID10267,C_ID1015,1
JB_ID10779,C_ID1046,4
JB_ID10902,C_ID1030,2
JB_ID10056,C_ID1049,2
JB_ID11371,C_ID1011,6
JB_ID10427,C_ID1043,2
JB_ID10117,C_ID1039,2
JB_ID10966,C_ID1017,2
JB_ID10229,C_ID1045,2
JB_ID10779,C_ID1002,6
JB_ID11042,C_ID1013,6
JB_ID10762,C_ID1024,1
JB_ID10161,C_ID1026,4
JB_ID10333,C_ID1051,1
JB_ID11385,C_ID1006,4
JB_ID11116,C_ID1032,1
JB_ID10024,C_ID1050,2
JB_ID11162,C_ID1025,5
JB_ID11450,C_ID1049,5
JB_ID11088,C_ID1013,6
JB_ID11155,C_ID1010,1
JB_ID10922,C_ID1039,5
JB_ID10208,C_ID1004,3
JB_ID11138,C_ID1019,2
JB_ID10555,C_ID1002,4
JB_ID11212,C_ID1042,4
JB_ID11169,C_ID1021,1
JB_ID11398,C_ID1037,1
JB_ID11155,C_ID1016,2
JB_ID10323,C_ID1034,6
JB_ID11234,C_ID1033,4
JB_ID10366,C_ID1008,1
JB_ID11239,C_ID1044,7
JB_ID11245,C_ID1038,2
JB_ID10561,C_ID1011,3
JB_ID10454,C_ID1033,2
JB_ID11033,C_ID1032,6
JB_ID10252,C_ID1003,2
JB_ID10993,C_ID1032,6
JB_ID10552,C_ID1002,6
JB_ID11003,C_ID1026,3
JB_ID11047,C_ID1045,1
JB_ID10722,C_ID1045,3
JB_ID10473,C_ID1019,5
JB_ID11338,C_ID1044,4
JB_ID10674,C_ID1023,5
JB_ID11488,C_ID1003,7
JB_ID11174,C_ID1051,4
JB_ID10529,C_ID1029,1
JB_ID10567,C_ID1019,4
JB_ID11300,C_ID1021,2
JB_ID10811,C_ID1029,6
JB_ID10828,C_ID1029,4
JB_ID11273,C_ID1036,1
JB_ID10451,C_ID1051,7
JB_ID10452,C_ID1024,3
JB_ID11038,C_ID1035,5
JB_ID11273,C_ID1042,7
JB_ID10274,C_ID1037,1
JB_ID10099,C_ID1039,6
JB_ID10834,C_ID1027,4
JB_ID11091,C_ID1033,3
JB_ID10177,C_ID1037,2
JB_ID11197,C_ID1042,6
JB_ID10521,C_ID1002,2
JB_ID10567,C_ID1051,7
JB_ID10698,C_ID1022,5
JB_ID10097,C_ID1030,7
JB_ID11326,C_ID1016,7
JB_ID11118,C_ID1051,4
JB_ID10966,C_ID1034,3
JB_ID10953,C_ID1012,7
JB_ID10324,C_ID1014,7
JB_ID10773,C_ID1006,3
JB_ID11277,C_ID1025,2
JB_ID11449,C_ID1041,7
JB_ID11367,C_ID1008,1
JB_ID10236,C_ID1002,2
JB_ID10063,C_ID1019,7
JB_ID10774,C_ID1026,3
JB_ID10528,C_ID1002,6
JB_ID10116,C_ID1014,7
JB_ID10016,C_ID1023,3
JB_ID10345,C_ID1031,1
JB_ID10556,C_ID1036,7
JB_ID11360,C_ID1032,5
JB_ID10977,C_ID1027,6
JB_ID10726,C_ID1002,2
JB_ID10514,C_ID1032,3
JB_ID10103,C_ID1005,3
JB_ID11423,C_ID1039,6
JB_ID11169,C_ID1014,7
JB_ID10728,C_ID1026,2
JB_ID10040,C_ID1017,6
JB_ID11132,C_ID1006,5
JB_ID10251,C_ID1006,1
JB_ID10703,C_ID1009,5
JB_ID10206,C_ID1017,2
JB_ID10944,C_ID1026,2
JB_ID11405,C_ID1030,3
JB_ID11379,C_ID1049,1
JB_ID11143,C_ID1005,2
JB_ID10910,C_ID1033,3
JB_ID10701,C_ID1024,5
JB_ID10073,C_ID1033,5
JB_ID10661,C_ID1017,1
JB_ID10189,C_ID1040,7
JB_ID11407,C_ID1021,1
JB_ID10003,C_ID1036,1
JB_ID10871,C_ID1003,2
JB_ID10714,C_ID1020,3
JB_ID10099,C_ID1030,3
JB_ID10811,C_ID1031,1
JB_ID11098,C_ID1020,4
JB_ID10112,C_ID1015,1
JB_ID11337,C_ID1034,2
JB_ID11276,C_ID1011,6
JB_ID10535,C_ID1017,3
JB_ID11275,C_ID1030,5
JB_ID11195,C_ID1006,5
JB_ID11211,C_ID1009,4
JB_ID10100,C_ID1013,4
JB_ID11338,C_ID1019,5
JB_ID10588,C_ID1018,5
JB_ID10609,C_ID1048,7
JB_ID10874,C_ID1048,3
JB_ID11049,C_ID1009,5
JB_ID10137,C_ID1034,3
JB_ID10279,C_ID1039,6
JB_ID10584,C_ID1028,5
JB_ID10380,C_ID1039,3
JB_ID10489,C_ID1043,7
JB_ID10278,C_ID1035,1
JB_ID11288,C_ID1029,1
JB_ID11303,C_ID1042,3
JB_ID10080,C_ID1034,2
JB_ID11273,C_ID1051,3
JB_ID11257,C_ID1024,5
JB_ID10095,C_ID1031,1
JB_ID10846,C_ID1036,1
JB_ID10107,C_ID1007,6
JB_ID10852,C_ID1050,3
JB_ID10811,C_ID1005,3
JB_ID10809,C_ID1028,1
JB_ID10896,C_ID1014,4
JB_ID10418,C_ID1018,7
JB_ID10817,C_ID1040,5
JB_ID11148,C_ID1004,1
JB_ID10399,C_ID1026,1
JB_ID10694,C_ID1040,5
JB_ID11046,C_ID1034,4
JB_ID10820,C_ID1042,5
JB_ID10999,C_ID1003,1
JB_ID11161,C_ID1040,4
JB_ID11224,C_ID1045,1
JB_ID11293,C_ID1020,5
JB_ID10438,C_ID1040,3
JB_ID11189,C_ID1008,7
JB_ID11270,C_ID1030,4
JB_ID11329,C_ID1009,2
JB_ID11052,C_ID1025,2
JB_ID10731,C_ID1023,5
JB_ID10254,C_ID1034,2
JB_ID10589,C_ID1040,7
JB_ID11264,C_ID1008,6
JB_ID11063,C_ID1006,4
JB_ID11273,C_ID1009,4
JB_ID11152,C_ID1034,6
JB_ID10804,C_ID1010,1
JB_ID10034,C_ID1049,1
JB_ID10111,C_ID1032,3
JB_ID10023,C_ID1037,4
JB_ID10967,C_ID1011,3
JB_ID10524,C_ID1014,1
JB_ID10918,C_ID1046,7
JB_ID11060,C_ID1008,7
JB_ID11473,C_ID1013,3
JB_ID10936,C_ID1004,3
JB_ID11299,C_ID1026,3
JB_ID10518,C_ID1028,1
JB_ID10965,C_ID1025,2
JB_ID10038,C_ID1050,7
JB_ID10123,C_ID1027,4
JB_ID11304,C_ID1006,2
JB_ID10929,C_ID1037,2
JB_ID10535,C_ID1034,1
JB_ID11366,C_ID1047,3
JB_ID10255,C_ID1009,3
JB_ID10747,C_ID1023,4
JB_ID10875,C_ID1009,6
JB_ID10817,C_ID1039,3
JB_ID10443,C_ID1011,6
JB_ID11220,C_ID1009,7
JB_ID11013,C_ID1028,2
JB_ID10936,C_ID1022,5
JB_ID11122,C_ID1046,5
JB_ID10483,C_ID1016,1
JB_ID10689,C_ID1015,1
JB_ID10807,C_ID1024,6
JB_ID11307,C_ID1048,6
JB_ID10731,C_ID1049,4
JB_ID11214,C_ID1039,4
JB_ID11343,C_ID1026,4
JB_ID10642,C_ID1037,7
JB_ID11449,C_ID1030,5
JB_ID10829,C_ID1023,5
JB_ID10889,C_ID1038,7
JB_ID11085,C_ID1005,2
JB_ID10413,C_ID1028,4
JB_ID11090,C_ID1034,3
JB_ID10774,C_ID1016,1
JB_ID11495,C_ID1035,6
JB_ID10636,C_ID1020,4
JB_ID10795,C_ID1025,6
JB_ID10472,C_ID1005,1
JB_ID11214,C_ID1031,1
JB_ID11274,C_ID1007,5
JB_ID11148,C_ID1036,4
JB_ID11475,C_ID1024,4
JB_ID10235,C_ID1007,6
JB_ID11468,C_ID1038,3
JB_ID10540,C_ID1008,1
JB_ID10105,C_ID1041,1
JB_ID11029,C_ID1024,4
JB_ID11287,C_ID1030,3
JB_ID10138,C_ID1026,1
JB_ID10829,C_ID1011,1
JB_ID10602,C_ID1047,5
JB_ID10031,C_ID1017,5
JB_ID11267,C_ID1036,2
JB_ID10701,C_ID1013,5
JB_ID10271,C_ID1029,6
JB_ID11452,C_ID1043,1
JB_ID11116,C_ID1008,5
JB_ID10146,C_ID1007,2
JB_ID10024,C_ID1048,7
JB_ID10253,C_ID1043,3
JB_ID10571,C_ID1010,1
JB_ID10040,C_ID1014,7
JB_ID11389,C_ID1023,6
JB_ID10471,C_ID1047,5
JB_ID10833,C_ID1017,7
JB_ID10829,C_ID1033,3
JB_ID10198,C_ID1044,1
JB_ID10592,C_ID1043,6
JB_ID11400,C_ID1017,2
JB_ID11070,C_ID1033,6
JB_ID11310,C_ID1045,4
JB_ID11449,C_ID1042,2
JB_ID10822,C_ID1020,6
JB_ID11181,C_ID1035,7
JB_ID10950,C_ID1031,1
JB_ID11173,C_ID1024,1
JB_ID10002,C_ID1022,2
JB_ID11088,C_ID1007,4
JB_ID10961,C_ID1016,1
JB_ID10916,C_ID1046,4
JB_ID10035,C_ID1051,5
JB_ID10325,C_ID1029,1
JB_ID10567,C_ID1034,3
JB_ID10822,C_ID1005,2
JB_ID11127,C_ID1012,3
JB_ID10922,C_ID1049,1
JB_ID10519,C_ID1024,5
JB_ID11324,C_ID1014,7
JB_ID10707,C_ID1027,1
JB_ID10021,C_ID1045,5
JB_ID10754,C_ID1030,1
JB_ID10631,C_ID1044,4
JB_ID10850,C_ID1021,4
JB_ID10216,C_ID1037,1
JB_ID10451,C_ID1019,4
JB_ID11009,C_ID1032,4
JB_ID10663,C_ID1012,3
JB_ID10031,C_ID1020,7
JB_ID11498,C_ID1013,2
JB_ID10519,C_ID1020,5
JB_ID11136,C_ID1051,2
JB_ID10058,C_ID1041,5
JB_ID11242,C_ID1030,3
JB_ID11008,C_ID1048,4
JB_ID11292,C_ID1015,1
JB_ID11086,C_ID1034,2
JB_ID11264,C_ID1043,6
JB_ID10923,C_ID1011,3
JB_ID10611,C_ID1033,3
JB_ID10022,C_ID1030,4
JB_ID10643,C_ID1023,3
JB_ID11121,C_ID1028,2
JB_ID11465,C_ID1042,7
JB_ID11419,C_ID1007,1
JB_ID10776,C_ID1005,1
JB_ID11448,C_ID1036,6
JB_ID11214,C_ID1008,1
JB_ID11260,C_ID1045,7
JB_ID11137,C_ID1011,1
JB_ID10382,C_ID1042,2
JB_ID10309,C_ID1051,2
JB_ID10212,C_ID1012,4
JB_ID11069,C_ID1051,4
JB_ID11177,C_ID1028,5
JB_ID10240,C_ID1002,5
JB_ID11280,C_ID1013,5
JB_ID11384,C_ID1023,2
JB_ID11094,C_ID1005,3
JB_ID10272,C_ID1031,1
JB_ID11238,C_ID1004,2
JB_ID10994,C_ID1043,2
JB_ID11220,C_ID1018,4
JB_ID11283,C_ID1026,6
JB_ID10165,C_ID1006,3
JB_ID11189,C_ID1047,7
JB_ID10050,C_ID1044,4
JB_ID10871,C_ID1020,2
JB_ID10737,C_ID1048,6
JB_ID11208,C_ID1016,7
JB_ID10993,C_ID1019,2
JB_ID11008,C_ID1034,7
JB_ID11125,C_ID1044,6
JB_ID10514,C_ID1009,5
JB_ID10003,C_ID1006,2
JB_ID11253,C_ID1042,4
JB_ID11499,C_ID1049,1
JB_ID10929,C_ID1011,4
JB_ID10899,C_ID1047,6
JB_ID10648,C_ID1047,6
JB_ID10827,C_ID1040,2
JB_ID11287,C_ID1047,5
JB_ID11218,C_ID1023,4
JB_ID11276,C_ID1027,5
JB_ID10388,C_ID1010,1
JB_ID10995,C_ID1007,7
JB_ID11495,C_ID1027,1
JB_ID10571,C_ID1037,6
JB_ID11138,C_ID1049,5
JB_ID11323,C_ID1002,2
JB_ID11280,C_ID1045,1
JB_ID11050,C_ID1027,2
JB_ID10571,C_ID1035,3
JB_ID10369,C_ID1013,7
JB_ID10865,C_ID1021,2
JB_ID11280,C_ID1032,4
JB_ID10424,C_ID1012,7
JB_ID10407,C_ID1023,7
JB_ID10550,C_ID1042,6
JB_ID11153,C_ID1051,3
JB_ID11074,C_ID1024,5
JB_ID10481,C_ID1023,5
JB_ID10313,C_ID1051,7
JB_ID10370,C_ID1011,2
JB_ID10125,C_ID1040,4
JB_ID11148,C_ID1046,4
JB_ID11495,C_ID1022,5
JB_ID10940,C_ID1017,1
JB_ID10168,C_ID1041,6
JB_ID10585,C_ID1005,4
JB_ID10115,C_ID1037,2
JB_ID10384,C_ID1013,2
JB_ID10413,C_ID1033,1
JB_ID10012,C_ID1040,5
JB_ID10403,C_ID1031,1
JB_ID11148,C_ID1023,3
JB_ID10152,C_ID1047,6
JB_ID10202,C_ID1044,6
JB_ID11084,C_ID1037,7
JB_ID10855,C_ID1040,4
JB_ID10653,C_ID1037,5
JB_ID10337,C_ID1017,7
JB_ID10877,C_ID1034,6
JB_ID11181,C_ID1018,1
JB_ID10192,C_ID1027,3
JB_ID10341,C_ID1023,7
JB_ID10362,C_ID1023,3
JB_ID10965,C_ID1034,2
JB_ID10384,C_ID1016,1
JB_ID10197,C_ID1029,7
JB_ID10177,C_ID1047,6
JB_ID11012,C_ID1017,7
JB_ID10845,C_ID1049,5
JB_ID11181,C_ID1029,3
JB_ID10209,C_ID1035,3
JB_ID10149,C_ID1004,1
JB_ID11113,C_ID1004,3
JB_ID10297,C_ID1044,1
JB_ID10833,C_ID1051,1
JB_ID10212,C_ID1036,5
JB_ID10473,C_ID1015,1
JB_ID11428,C_ID1025,5
JB_ID11091,C_ID1046,2
JB_ID11219,C_ID1021,5
JB_ID10058,C_ID1033,4
JB_ID10721,C_ID1030,4
JB_ID10190,C_ID1039,7
JB_ID10864,C_ID1051,5
JB_ID10163,C_ID1035,5
JB_ID11403,C_ID1040,7
JB_ID10893,C_ID1036,2
JB_ID10404,C_ID1014,1
JB_ID11255,C_ID1010,1
JB_ID11289,C_ID1037,5
JB_ID11339,C_ID1048,2
JB_ID10541,C_ID1022,2
JB_ID10480,C_ID1016,1
JB_ID11146,C_ID1036,3
JB_ID10822,C_ID1021,5
JB_ID11099,C_ID1045,4
JB_ID10965,C_ID1033,6
JB_ID10932,C_ID1009,2
JB_ID10876,C_ID1011,5
JB_ID10530,C_ID1013,4
JB_ID10198,C_ID1029,4
JB_ID10300,C_ID1036,5
JB_ID10856,C_ID1051,7
JB_ID10833,C_ID1032,5
JB_ID10769,C_ID1024,1
JB_ID11473,C_ID1033,4
JB_ID10263,C_ID1034,7
JB_ID10117,C_ID1037,7
JB_ID10759,C_ID1013,2
JB_ID10585,C_ID1002,2
JB_ID11044,C_ID1024,6
JB_ID11087,C_ID1040,7
JB_ID10820,C_ID1004,3
JB_ID10048,C_ID1049,7
JB_ID11398,C_ID1049,6
JB_ID10362,C_ID1011,4
JB_ID10386,C_ID1021,7
JB_ID11210,C_ID1023,3
JB_ID10100,C_ID1024,5
JB_ID11057,C_ID1019,1
JB_ID10375,C_ID1037,7
JB_ID10653,C_ID1041,6
JB_ID10254,C_ID1030,3
JB_ID10159,C_ID1007,5
JB_ID10022,C_ID1037,2
JB_ID10751,C_ID1003,4
JB_ID11124,C_ID1025,3
JB_ID10724,C_ID1036,6
JB_ID10461,C_ID1003,7
JB_ID10070,C_ID1030,1
JB_ID11485,C_ID1041,2
JB_ID11064,C_ID1037,2
JB_ID11234,C_ID1031,1
JB_ID10890,C_ID1002,1
JB_ID10855,C_ID1029,1
JB_ID10739,C_ID1036,2
JB_ID11011,C_ID1007,5
JB_ID10132,C_ID1048,5
JB_ID11403,C_ID1036,7
JB_ID10367,C_ID1006,6
JB_ID10636,C_ID1021,6
JB_ID10493,C_ID1049,6
JB_ID10719,C_ID1047,7
JB_ID11373,C_ID1040,1
JB_ID11014,C_ID1016,3
JB_ID10987,C_ID1046,7
JB_ID10927,C_ID1022,3
JB_ID10143,C_ID1044,5
JB_ID11395,C_ID1011,1
JB_ID10215,C_ID1045,7
JB_ID10396,C_ID1021,1
JB_ID11292,C_ID1007,7
JB_ID10636,C_ID1050,1
JB_ID10312,C_ID1009,6
JB_ID11408,C_ID1015,1
JB_ID11202,C_ID1015,1
JB_ID10909,C_ID1051,4
JB_ID11017,C_ID1009,2
JB_ID11413,C_ID1013,2
JB_ID11447,C_ID1032,6
JB_ID11115,C_ID1003,7
JB_ID11029,C_ID1007,7
JB_ID10768,C_ID1036,6
JB_ID11364,C_ID1006,7
JB_ID11121,C_ID1031,1
JB_ID10982,C_ID1002,1
JB_ID11296,C_ID1028,7
JB_ID10794,C_ID1031,1
JB_ID11124,C_ID1028,7
JB_ID11370,C_ID1031,1
JB_ID10482,C_ID1050,1
JB_ID10872,C_ID1010,1
JB_ID10926,C_ID1026,1
JB_ID11077,C_ID1002,7
JB_ID10440,C_ID1022,2
JB_ID11323,C_ID1043,7
JB_ID10887,C_ID1036,6
JB_ID10155,C_ID1006,7
JB_ID10837,C_ID1048,1
JB_ID11446,C_ID1025,3
JB_ID10332,C_ID1045,2
JB_ID11156,C_ID1030,5
JB_ID11041,C_ID1003,4
JB_ID11156,C_ID1004,2
JB_ID10026,C_ID1049,4
JB_ID10305,C_ID1044,3
JB_ID11452,C_ID1006,1
JB_ID10166,C_ID1010,1
JB_ID10225,C_ID1029,1
JB_ID10775,C_ID1050,5
JB_ID10254,C_ID1050,6
JB_ID10877,C_ID1005,2
JB_ID10307,C_ID1045,1
JB_ID10923,C_ID1037,4
JB_ID10329,C_ID1039,1
JB_ID10197,C_ID1040,6
JB_ID10426,C_ID1042,2
JB_ID11415,C_ID1046,6
JB_ID11437,C_ID1015,1
JB_ID10035,C_ID1028,2
JB_ID11106,C_ID1014,2
JB_ID10893,C_ID1037,6
JB_ID10514,C_ID1030,6
JB_ID11042,C_ID1004,4
JB_ID11064,C_ID1049,3
JB_ID10856,C_ID1036,2
JB_ID11292,C_ID1046,2
JB_ID10538,C_ID1020,1
JB_ID10631,C_ID1033,2
JB_ID10233,C_ID1019,7
JB_ID10077,C_ID1028,4
JB_ID11365,C_ID1014,6
JB_ID10141,C_ID1007,7
JB_ID10570,C_ID1037,6
JB_ID10814,C_ID1021,2
JB_ID10449,C_ID1040,2
JB_ID10590,C_ID1018,6
JB_ID10611,C_ID1034,4
JB_ID11003,C_ID1030,7
JB_ID11019,C_ID1005,2
JB_ID10962,C_ID1050,1
JB_ID10822,C_ID1038,5
JB_ID10327,C_ID1012,6
JB_ID10462,C_ID1010,1
JB_ID10717,C_ID1050,3
JB_ID11272,C_ID1042,4
JB_ID10823,C_ID1033,3
JB_ID11190,C_ID1021,3
JB_ID10642,C_ID1021,5
JB_ID10921,C_ID1025,1
JB_ID10836,C_ID1020,1
JB_ID11251,C_ID1049,5
JB_ID11277,C_ID1033,7
JB_ID10208,C_ID1002,2
JB_ID11490,C_ID1038,4
JB_ID11341,C_ID1038,3
JB_ID10446,C_ID1023,1
JB_ID11039,C_ID1005,2
JB_ID10965,C_ID1043,2
JB_ID10120,C_ID1044,1
JB_ID10267,C_ID1003,1
JB_ID10861,C_ID1033,3
JB_ID10167,C_ID1010,1
JB_ID11499,C_ID1016,5
JB_ID10763,C_ID1014,3
JB_ID10838,C_ID1026,7
JB_ID10519,C_ID1050,5
JB_ID10691,C_ID1015,1
JB_ID10567,C_ID1016,5
JB_ID10387,C_ID1028,5
JB_ID11448,C_ID1051,6
JB_ID10173,C_ID1050,6
JB_ID10952,C_ID1015,1
JB_ID11114,C_ID1004,4
JB_ID11341,C_ID1021,5
JB_ID10085,C_ID1023,3
JB_ID10425,C_ID1012,6
JB_ID11013,C_ID1049,5
JB_ID10384,C_ID1020,4
JB_ID10091,C_ID1031,1
JB_ID10637,C_ID1040,3
JB_ID10904,C_ID1012,7
JB_ID11263,C_ID1002,7
JB_ID10051,C_ID1020,3
JB_ID10682,C_ID1030,1
JB_ID10095,C_ID1008,4
JB_ID10719,C_ID1021,1
JB_ID11457,C_ID1044,3
JB_ID11335,C_ID1020,1
JB_ID11161,C_ID1047,2
JB_ID11241,C_ID1014,2
JB_ID10574,C_ID1029,4
JB_ID11489,C_ID1022,6
JB_ID10748,C_ID1018,5
JB_ID10161,C_ID1049,2
JB_ID10651,C_ID1046,1
JB_ID10876,C_ID1019,1
JB_ID11227,C_ID1034,7
JB_ID10105,C_ID1021,5
JB_ID10910,C_ID1051,6
JB_ID11129,C_ID1024,2
JB_ID10959,C_ID1039,4
JB_ID11138,C_ID1022,2
JB_ID10321,C_ID1011,1
JB_ID10122,C_ID1042,3
JB_ID10217,C_ID1016,4
JB_ID10892,C_ID1002,3
JB_ID10917,C_ID1011,6
JB_ID11032,C_ID1028,2
JB_ID10922,C_ID1028,5
JB_ID10639,C_ID1005,1
JB_ID10733,C_ID1032,6
JB_ID10478,C_ID1044,5
JB_ID11464,C_ID1021,4
JB_ID11398,C_ID1044,6
JB_ID10033,C_ID1048,1
JB_ID10938,C_ID1015,1
JB_ID10852,C_ID1042,4
JB_ID10298,C_ID1026,3
JB_ID10761,C_ID1036,2
JB_ID11211,C_ID1003,1
JB_ID11389,C_ID1031,1
JB_ID10038,C_ID1030,3
JB_ID10313,C_ID1021,3
JB_ID10369,C_ID1028,5
JB_ID10245,C_ID1038,5
JB_ID10960,C_ID1049,1
JB_ID10050,C_ID1027,1
JB_ID10067,C_ID1020,3
JB_ID10145,C_ID1020,2
JB_ID11249,C_ID1041,5
JB_ID10882,C_ID1023,2
JB_ID10408,C_ID1042,5
JB_ID10819,C_ID1021,3
JB_ID10469,C_ID1008,2
JB_ID10955,C_ID1040,6
